bacteria_name,ph,temperature,density_hour_0,density_hour_1,density_hour_2,density_hour_3,density_hour_4,density_hour_5,density_hour_6,density_hour_7,density_hour_8,density_hour_9,density_hour_10,density_hour_11,density_hour_12,density_hour_13,density_hour_14,density_hour_15,density_hour_16,density_hour_17,density_hour_18,density_hour_19,density_hour_20,density_hour_21,density_hour_22,density_hour_23
Streptococcus pyogenes,7.1,53.0,199417.6394839669,245478.76835613343,256341.96371343365,186594.2314217555,230079.55551005364,192142.25702538888,244742.5659246795,216173.6829574412,199422.64089898783,190445.8048194364,220884.04427870153,188698.68139051908,157877.8408482902,193671.0346462716,209915.14264524684,180259.26792011524,171800.66244328755,177131.26084711016,187127.70613286117,150767.1196001001,171898.72478818774,157546.24259047463,158225.97438729383,180621.2249267113
Bacillus subtilis,6.3,54.2,358978.0751056236,368958.8461159261,313850.13978870085,353109.04239774967,338542.56537001615,344775.256086819,286308.4667859938,344667.90672626364,310774.3653019263,341147.7304279618,286431.22011189116,309909.37441058573,262715.6753744167,291779.99757240934,292080.89494044456,247171.945561344,279201.52546121564,242314.6884091776,245761.82718790532,240406.5151650451,248795.62185294775,275854.9045915798,248442.72663230775,225471.73509644327
Bacillus subtilis,6.8,42.5,182409.15595102415,178760.97283200367,182859.4487711284,179202.25979570582,180036.42603816334,177118.73019011185,175870.0107206967,194575.67553476864,330464.8193344116,559760.0737745706,967470.100829134,1664143.603398712,2866274.2171112113,5309713.328635144,8707618.158379354,14090139.230359215,26134556.63255639,41867736.42364392,76196758.63472496,355513118.862216,366910952.1901702,364622476.98770213,357330027.4479481,350552201.2435387
Pseudomonas aeruginosa,7.1,30.3,26485.51840815267,26839.933101249026,26802.31936780519,37314.55469104624,67891.71969408783,122466.06197143256,224410.82471815372,407260.2925096882,733203.9442926409,1379399.9894194042,2346942.500928958,4481903.203737823,8234823.0456541395,14915418.182802148,556724487.2373364,578015068.1120973,566454766.7498553,562633277.2321332,566693500.6887511,565080430.1007904,567637287.220709,567995623.172913,556861559.2747196,566976537.2069521
Streptococcus pyogenes,7.9,32.3,295755.9264212668,289840.80789284146,293925.862149311,289455.9268334278,332363.86209310667,486280.6390574873,671061.5524863739,935049.959979552,1428042.991400776,1915519.852410302,2816986.9337946987,4010652.9019894022,5707147.376986198,7529425.676411484,11569334.070229098,16140218.091474466,415373972.5717355,418217864.2894219,419686072.803792,411292351.34771615,421153550.6749698,415316992.6563964,416616252.75976264,408283927.7045674
Streptococcus pyogenes,9.9,58.2,511227.0232780082,456324.34544116823,543580.9080037171,485429.00430430233,485422.1409748129,443228.8997301708,449306.374049807,452166.4298693644,402540.6973880942,407775.8443566242,394641.8693525958,396152.3124796563,403686.0281934411,375570.4137979504,412109.89999922906,298776.83590595995,337920.2802175994,355345.08959658706,367367.5283236853,326952.31912545796,248085.5340207343,273612.6681227654,323214.57672389015,299438.6392739448
Bacillus subtilis,6.2,15.5,227125.42671869812,234661.96278626152,229968.72353053628,233003.7987382713,228343.72276350585,228929.14542288595,227017.76914519735,222477.41376229344,232880.8048164224,231570.6703314704,226939.256924841,236248.4333361768,231523.46466945324,226892.99537606415,238107.38915315585,237745.15034749507,232990.24734054515,238073.37401063627,253641.2501226945,263805.802855472,270981.3248392775,294651.10721657367,300396.71580237744,305184.1203760222
Escherichia coli,7.3,24.4,316591.1975502726,327668.37980568036,321115.0122095668,314692.71196537546,317663.9309517508,317238.68764055497,310893.91388774384,304676.03560998896,300243.7729983089,322222.218184143,315777.77382046013,331187.36973229755,324563.6223376516,318072.34989089856,313150.22307176923,379901.5312328555,414337.9356756412,514046.4625593487,651831.8434845463,728954.7308947374,902353.786219344,1028211.4719156772,1164380.5906692457,1486111.646563738
Staphylococcus aureus,5.2,34.5,160972.48700142454,172796.50819643718,152548.23363052375,128394.67437891138,156550.87477157987,153046.00727677144,130778.14476174454,141010.03079985766,151951.61287308508,152369.81285163297,136676.1273348792,127720.2371189163,146698.0667537725,137881.04023565995,103196.65947415844,115276.88085768784,127047.6641704084,120923.08450752788,130987.5357315767,108620.87129825134,99936.0137671405,103089.16339939152,104022.79637877428,91828.63351246288
Streptococcus pyogenes,4.8,33.7,182575.06072983507,193621.9133885642,213950.5133588406,204606.6401016192,191413.66487387655,170109.0798341009,225814.49867043583,173315.1654564881,177248.55436780327,182747.020512968,154059.3117791055,170864.7191631849,172263.92994773175,157624.85673246576,185274.76102312104,133207.93462531053,154520.9374464887,165279.69041344937,153017.66067819213,151650.34397841422,127086.48679410409,121936.06024606578,144673.62716310757,168804.98985067825
Escherichia coli,9.4,39.4,533027.8330244184,459192.4459517748,442705.1198369107,372788.57003228815,427857.2030242058,380523.05154685903,405250.8601680814,385275.3121290737,367252.1070868155,352648.98060787795,392331.12336094806,338867.1064516753,383484.17978673824,368217.21292980545,322583.7843278207,320736.0481654772,312622.414251446,280432.7038253992,296581.3644607289,316111.6282406006,327690.2222551472,284862.3563542148,321602.4351913389,308135.4160146957
Escherichia coli,7.7,33.0,162414.71771561672,159166.4233613044,160785.07666045986,163602.29041012566,289071.76942857855,560613.5805803695,1048143.0035463312,2141571.587611802,4142113.5105261593,8209978.717519767,15630931.85014466,31566213.73571152,61110838.8785503,114441507.60811774,229755413.94531783,535376164.9063488,540396843.9548248,547065043.0636559,559208345.2255005,550078032.2364662,562843491.3955561,574764188.882415,563553483.906929,566740417.6202822
Bacillus subtilis,7.5,34.0,38639.36047451452,37866.57326502423,221033.42461083215,2239255.897922136,23043909.677372467,270000686.97951245,920502670.4467103,952735572.1378392,933680860.6950824,915007243.4811808,920407699.8017752,904652321.5602227,888619543.4537367,894182119.1464989,903982819.097502,930003623.9989878,911403551.519008,906034438.5341,908032117.6811064,916810193.1283436,906276470.9275136,920717025.6516424,920076337.4117002,922009515.309051
Pseudomonas aeruginosa,6.5,34.8,192889.66330268397,195428.1561418499,191519.59301901291,854726.1633924153,5091773.93620307,30875557.058683917,181040632.29898888,703840641.0136884,745406234.9077151,730498110.2095608,753101121.5085343,747386182.2551827,758918178.0600386,743739814.4988378,739085633.1352646,754600096.9572386,739508095.0180938,739779467.4427829,741479448.81726,731883167.7148349,724696367.4994538,734484906.1358562,755326978.2155397,742249370.5182166
Pseudomonas aeruginosa,6.5,29.0,276430.97338929,281747.1706973985,276112.2272834505,277150.6461676142,271607.6332442619,266175.4805793767,262319.39546691685,267411.2229034012,423881.2261374058,587691.1350598515,900451.8493969605,1347668.82954562,2077220.3202213703,2943063.0241846214,4539395.219303603,6426762.298764652,9394014.47828034,13666212.209777491,20591924.52488673,423650410.7812261,435794282.0774165,427078396.43586814,418536828.5071508,414307907.1634096
Pseudomonas aeruginosa,6.4,12.7,416507.8357904035,504349.55357128504,435667.5316963421,437455.30156095,366641.4971596153,369929.87590756576,389361.0917188693,416449.1462615897,333779.8371203377,350777.68544332596,344648.98732087296,379817.6135040556,346266.20549745404,386443.26106743305,327843.68439536175,312004.09703391505,275060.0069794168,299200.74344809854,292558.96862307104,317873.5711373892,292991.5395274265,274838.60577125545,272715.3573464974,243322.9482279891
Pseudomonas aeruginosa,6.1,39.5,284013.9189986896,280346.45541806263,280210.89023412473,313426.09245746996,553505.2698103093,1322603.2424446775,3010525.5745738894,7667917.410813446,16885901.238455247,43646191.162958466,98989398.68216394,236590222.22645095,478268574.60966504,506816122.759799,514260102.64570194,512679395.88754153,503051368.31665623,510575129.42259705,507393811.4654029,503952361.6090466,503112629.9063198,493050377.3081934,501298636.72077537,505669255.91955143
Escherichia coli,7.2,29.2,414977.1113341497,406677.5691074667,411803.9398813632,403567.8610837359,636612.527281384,995794.6735126198,1694634.8426618427,2795968.406743542,4970133.61555525,7861682.220680466,13276237.862518186,21475560.14062101,36156924.30338056,61867701.67589147,104023813.76273473,554843916.177936,543747037.8543773,544021742.8038485,549217736.329326,564326859.610579,594149880.920662,582266883.3022488,570621545.6362039,576111840.1513526
Pseudomonas aeruginosa,7.7,45.2,87719.00460306635,87353.71115422879,91670.27646453712,85701.07096404342,87355.2325845939,73319.8844911349,90325.38428974307,79937.09960955339,75840.47938769186,92301.43202861251,62589.30396471717,68308.46311766532,72888.51922311733,74389.40700183272,67895.89312973723,73547.5920996083,70438.49025073729,65159.68204397501,71323.56037199465,62970.78358055847,64326.93882936197,59067.42112449964,57696.2438103183,55466.61236322775
Escherichia coli,7.7,33.7,180510.20700745625,176900.00286730714,173362.00280996098,175693.77262416002,334532.50799784093,705625.2050693858,1450967.4604416452,2864232.018049233,5914121.85913683,12425162.392543128,23654833.43717621,52865629.32469003,106290551.4239513,229063495.60800585,474522183.6177941,555426298.5170587,572073538.1307201,560632067.3681058,555698173.2169392,563926216.3524901,564901887.1293911,562180010.6620795,558109237.2083908,577769601.7069671
Streptococcus pyogenes,7.8,39.8,409968.14898401574,433592.43101350934,424920.58239323914,548001.8608266787,1974054.0838215211,7359992.105878607,28268201.18940876,98814021.06144875,355707506.78524,598590964.6998684,594528951.3220481,629005323.3774221,616425216.9098736,606644582.0587974,619582345.1063324,607190698.2042058,622820135.1848752,610363732.4811777,598156457.8315542,586193328.6749231,588506590.405117,589693994.34474,600660509.8916203,611152309.5609014
Bacillus subtilis,6.4,42.3,66588.20869527209,65256.44452136664,66793.1458659237,68099.22449616471,66737.24000624141,66766.36795895723,65431.04059977808,66330.78460130452,68520.17253242289,82163.08253731449,130888.65931191064,208902.69273764204,297251.0357945925,488372.9060814631,779620.8464720682,1176273.711454737,1763667.5784935104,2755822.1107071107,4310039.995371994,6034985.392580477,314994915.0367683,310446995.5025429,307385590.5985689,319160069.1047611
Pseudomonas aeruginosa,4.8,22.2,359341.6449985863,338418.4151670572,336274.69999941846,306157.4053006766,318897.66076905536,280508.4436261134,303073.24782883795,362505.5320527268,302476.00174621167,249549.48610794664,342114.2544826408,289604.6798993675,296370.4251925809,256351.0329949172,248897.14502073004,289062.73069387407,268570.20950075256,248889.5186347853,281352.3500707237,276718.9307508198,266031.6743830693,241215.2401199677,221783.6428578963,233542.3423381881
Escherichia coli,6.4,24.4,137759.75920717532,135004.5640230318,132304.47274257115,133398.1273891479,139735.90846812486,139613.85721645455,144447.70191512778,141558.74787682522,138727.5729192887,135953.02146090294,135777.30414509246,137221.72794043095,142411.87482316478,139563.6373267015,140057.02426536,143793.04349788782,140917.18262793007,144066.8263167782,160522.165589461,176656.7919583177,210290.54262513915,253962.32867526368,283777.47443521343,322387.3536490314
Escherichia coli,7.2,21.0,60219.03733514361,59883.53028722032,63174.6797542087,61911.186159124525,60672.962435942034,59459.50318722319,62566.79274093746,64946.49807282145,63647.56811136502,63268.75492037735,62003.37982196981,60763.31222553041,59548.0459810198,60813.20323001641,61654.00832785253,61667.04343706892,60433.702568327535,59225.028516960985,58599.010377083694,58326.8094947172,60303.85083049545,59097.77381388554,61591.10382455216,60359.28174806112
Bacillus subtilis,4.9,17.0,313681.96982140944,290247.64011946926,361190.406293574,276681.6538535294,327049.03692206036,298358.15704632207,309119.69564349804,328887.37146907754,246842.54809559777,263628.6261740391,353364.02891041373,259141.1786473315,260308.76574164687,307608.7652142044,273720.25866676896,283220.33981807204,249708.7997606069,249313.56330274756,223378.2005196859,209840.95651687295,221963.9986914304,200735.6397845168,181009.30184573767,228389.94146401383
Pseudomonas aeruginosa,6.1,7.3,462813.06361785345,422851.8295082608,377074.68071325694,465216.8683536445,448093.5430424186,416382.6797693197,322822.86704400217,390304.5065750067,351960.7601332104,371720.2569297662,405451.2545498943,404680.363615185,394044.58154690784,318107.91609509964,361132.511454745,301687.70736450015,382630.7605283101,329872.6834018148,328454.27664467716,271404.0284355958,270286.6936725606,255039.89847855485,273767.3709960065,297217.95880437526
Pseudomonas aeruginosa,6.0,31.3,81108.11860345672,82434.90450799742,82999.42611924856,82741.46004009349,81202.70870092162,88047.44862118567,86754.88333750746,85019.78567075731,85695.1983323259,86086.57352083713,95373.152352653,130719.01748180742,190044.16488185828,261322.41810114976,352203.11086365394,488134.8806713844,700277.1404930151,1009373.769667908,1394998.3351164316,1917316.0886968025,2672169.99868222,3617251.809139076,325459184.3074467,328533585.0449578
Bacillus subtilis,4.7,47.3,385590.0021665488,318649.1518659012,354220.2279460756,321577.87680034246,264679.52363133867,291581.9966517369,311941.4627950532,372355.5163089004,237983.02195540175,276548.95215115417,293294.8221057972,263557.738769245,259941.898312419,237153.56688935263,302959.8833181837,262369.5459180602,291948.9231396981,284283.905299232,268883.6919589285,225188.17711663427,245965.3157681281,229763.8643630565,292445.38550534926,184706.52057192585
Bacillus subtilis,7.7,40.0,349343.86538468185,353826.6674047878,350415.6564596172,343407.34333042486,342346.8314495246,335499.8948205341,340334.65299945616,523821.3014078215,958796.2224023356,1685417.946567372,2964645.608582289,5608253.579514203,10290101.370670997,19900105.057401896,33250120.528121807,62548441.55720249,114235274.64491874,197845246.813204,387778544.8889968,392982540.9564931,385122890.1373632,386470653.8503235,389750217.82523376,389408900.82718754
Escherichia coli,7.0,26.9,171725.9029157073,173367.01541231756,169899.6751040712,166645.39997405445,167104.89259575182,174508.02913215678,171017.86854951363,170429.45936666147,168004.45008708516,207113.27252872312,282484.3047990232,387111.9752027085,549617.6676079945,689301.7913495803,989314.121985774,1417160.234193404,2015320.6929209316,2728603.3087317795,3677808.3459030935,5310798.894907712,7309572.216931834,430211110.6031565,421606888.3910934,430260691.9296284
